tiempo,origen_ip,origen_mac,destino_ip,destino_mac,modo
16:09:02,172.17.60.223,d0:fc:cc:44:71:6c,172.17.60.1,ff:ff:ff:ff:ff:ff,2
16:09:02,172.17.60.188,20:a6:80:ea:3d:bd,172.17.60.1,ff:ff:ff:ff:ff:ff,2
16:09:03,172.17.60.188,20:a6:80:ea:3d:bd,172.17.60.1,ff:ff:ff:ff:ff:ff,2
16:09:03,172.17.60.220,18:21:95:97:9c:cf,172.17.60.1,ff:ff:ff:ff:ff:ff,2
16:09:03,172.17.60.223,d0:fc:cc:44:71:6c,172.17.60.1,ff:ff:ff:ff:ff:ff,2
16:09:04,172.17.60.110,e0:b9:a5:59:41:b8,172.17.60.1,ff:ff:ff:ff:ff:ff,2
16:09:04,172.17.60.204,4c:66:41:73:65:2e,172.17.60.1,ff:ff:ff:ff:ff:ff,2
16:09:05,172.17.60.110,e0:b9:a5:59:41:b8,172.17.60.1,ff:ff:ff:ff:ff:ff,2
16:09:05,172.17.60.139,40:b8:37:ef:94:d8,172.17.60.1,ff:ff:ff:ff:ff:ff,2
16:09:06,172.17.60.110,e0:b9:a5:59:41:b8,172.17.60.1,ff:ff:ff:ff:ff:ff,2
16:09:07,172.17.60.110,e0:b9:a5:59:41:b8,172.17.60.1,ff:ff:ff:ff:ff:ff,2
16:09:08,172.17.60.110,e0:b9:a5:59:41:b8,172.17.60.1,ff:ff:ff:ff:ff:ff,2
16:09:09,172.17.60.110,e0:b9:a5:59:41:b8,172.17.60.1,ff:ff:ff:ff:ff:ff,2
16:09:10,172.17.60.110,e0:b9:a5:59:41:b8,172.17.60.1,ff:ff:ff:ff:ff:ff,2
16:09:11,172.17.60.110,e0:b9:a5:59:41:b8,172.17.60.1,ff:ff:ff:ff:ff:ff,2
16:09:12,172.17.60.110,e0:b9:a5:59:41:b8,172.17.60.1,ff:ff:ff:ff:ff:ff,2
16:09:13,172.17.60.110,e0:b9:a5:59:41:b8,172.17.60.1,ff:ff:ff:ff:ff:ff,2
16:09:14,172.17.60.110,e0:b9:a5:59:41:b8,172.17.60.1,ff:ff:ff:ff:ff:ff,2
16:09:15,172.17.60.110,e0:b9:a5:59:41:b8,172.17.60.1,ff:ff:ff:ff:ff:ff,2
